,52W High,52W Low,ATR,Avg Volume,Beta,Book\/sh,Cash\/sh,Change,Current Ratio,Date,Debt\/Eq,EPS (ttm),EPS Next Y Perc,EPS Q\/Q,EPS next 5Y,EPS next Q,EPS next Y,EPS past 5Y,EPS this Y,Earnings,Employees,Gross Margin,Income,Industry,Insider Own,Insider Trans,Inst Own,Inst Trans,LT Debt\/Eq,Market Cap,Oper. Margin,Optionable,P\/B,P\/C,P\/S,Perf Half Y,Perf Month,Perf Quarter,Perf Week,Perf YTD,Perf Year,Prev Close,Price,Profit Margin,Quick Ratio,ROA,ROE,ROI,RSI (14),Recom,Rel Volume,SMA20,SMA200,SMA50,Sales,Sales Q\/Q,Sales past 5Y,Sector,Short Float,Short Ratio,Shortable,Shs Float,Shs Outstand,Target Price,Ticker,Volume,Day 1,Day 2,Day 3,Day 4,Day 5,Week,Month
GOLF_11-13-2017,22.31,15.16,0.45,321450.0,,10.89,1.01,-0.0973,2.3,11-13-2017,0.57,1.11,0.0403,1.331,0.1,0.15,1.27,0.265,1.735,Nov 08 BMO,5171.0,0.517,83100000.0,Sporting Goods Stores,0.002,-0.9379000000000001,0.586,0.0358,0.53,1400000000.0,0.095,Yes,1.76,19.07,0.9,-0.0184,0.084,0.205,0.0625,-0.024900000000000002,0.048600000000000004,19.22,17.35,0.054000000000000006,1.2,0.047,0.107,0.09,41.62,2.0,3.19,-0.0492,-0.0416,-0.0163,1.55B,0.024,0.033,Services,0.2382,25.17,Yes,33960000.0,72620000.0,7.5,GOLF,78751,0.0,0.011527377521613813,0.04149855907780964,0.06051873198847235,0.08876080691642652,0.0316,0.0246
GOL_11-08-2017,24.9,5.77,1.18,238400.0,1.94,-17.1,4.81,0.049100000000000005,0.4,11-08-2017,,-1.62,6.082999999999999,-2.875,,0.52,0.53,0.304,1.166,Nov 08 BMO,15360.0,0.23199999999999998,-128500000.0,Regional Airlines,0.64,0.0,0.126,0.033,,828670000.0,0.071,Yes,,3.98,0.27,0.1535,-0.20170000000000002,0.1549,-0.09539999999999998,1.8135,0.5615,19.16,20.1,-0.042,0.3,-0.05,0.11599999999999999,0.16899999999999998,40.97,2.6,3.57,-0.1051,0.2797,-0.0711,3.04B,0.07,0.055,Services,0.023,1.15,Yes,11990000.0,43250000.0,22.92,GOL,65365,0.060199004975124204,-0.018407960199005036,-0.032835820895522394,-0.052238805970149294,-0.022388059701492713,0.0535,0.0444
GOL_11-21-2017,24.9,5.77,1.03,231960.0,1.96,-15.56,7.07,0.0629,0.4,11-21-2017,,0.28,0.9944,,,0.2,0.71,0.304,1.3319999999999999,Nov 08 BMO,15277.0,0.24,-27900000.0,Regional Airlines,0.64,0.0,0.16899999999999998,0.4107,,823120000.0,0.078,Yes,,2.99,0.26,0.9046,-0.11019999999999999,0.32659999999999995,0.0796,2.1072,1.5341,21.16,22.49,-0.009000000000000001,0.4,-0.011000000000000001,0.025,0.16899999999999998,57.43,2.4,3.85,0.0682,0.3895,0.0292,3.13B,0.132,0.055,Services,0.0128,0.66,Yes,11990000.0,38900000.0,24.67,GOL,68655,-0.6051578479324143,-0.6073810582481103,-0.5891507336594042,,,0.0351,0.0487
GOL_11-03-2017,24.9,5.77,1.08,230890.0,1.96,-16.98,5.34,-0.0499,0.4,11-03-2017,,-1.61,6.082999999999999,-2.875,,0.46,0.61,0.304,1.166,Nov 08 BMO,15360.0,0.23199999999999998,-127600000.0,Regional Airlines,0.64,0.0,0.126,0.0361,,831150000.0,0.071,Yes,,4.02,0.27,0.2736,-0.0596,0.3917,-0.0351,2.1512000000000002,0.9273,21.46,20.39,-0.042,0.3,-0.05,0.11599999999999999,0.16899999999999998,38.01,2.6,2.26,-0.1177,0.3116,-0.0496,3.02B,0.07,0.055,Services,0.023,1.19,Yes,11990000.0,38730000.0,22.92,GOL,38859,0.009808729769494873,-0.01422265816576751,0.04512015693967619,-0.03236880823933297,-0.04659146640510048,0.0462,0.0435
GPOR_11-02-2017,29.92,10.9,0.48,3530000.0,0.7,15.94,0.67,-0.0546,0.6,11-02-2017,0.62,-1.63,0.0873,1.214,0.3,0.33,1.51,-0.41200000000000003,0.35100000000000003,Nov 01 AMC,241.0,0.897,-137300000.0,Independent Oil & Gas,0.001,0.0,0.8420000000000001,-0.045700000000000005,0.62,2460000000.0,-0.052000000000000005,Yes,0.87,20.93,2.69,-0.0745,-0.0353,0.2462,0.0404,-0.3567,-0.4188,13.92,13.16,-0.15,0.6,-0.031,-0.057,-0.235,40.29,2.0,2.91,-0.0635,-0.141,-0.0322,914.10M,1.3869999999999998,0.11,Basic Materials,0.054900000000000004,2.37,Yes,152100000.0,176820000.0,20.08,GPOR,761598,-0.00455927051671734,0.042553191489361764,0.050151975683890626,0.05167173252279622,0.04939209726443772,0.0353,0.0334
GPP_11-02-2017,21.15,17.05,0.34,24730.0,,-2.0,0.09,-0.0541,1.3,11-02-2017,,1.85,0.10099999999999999,-0.065,0.15,0.48,2.03,,1.4680000000000002,Nov 01 AMC,,,58700000.0,Oil & Gas Pipelines,0.004,0.0,0.456,,,639560000.0,0.59,No,,220.54,5.99,0.057699999999999994,-0.0074,0.052199999999999996,-0.0025,0.0177,-0.028900000000000002,20.15,19.06,0.55,1.3,0.64,-0.919,0.807,36.05,1.3,1.54,-0.0434,-0.022099999999999998,-0.029900000000000003,106.80M,-0.016,,Basic Materials,0.0008,0.35,Yes,11360000.0,31740000.0,23.0,GPP,2837,0.0020986358866736943,0.023084994753410415,0.00734522560335793,0.0020986358866736943,-0.005771248688352548,0.019299999999999998,0.0166
GPRO_11-02-2017,13.09,7.14,0.45,7010000.0,0.68,2.3,1.05,-0.1251,1.7,11-02-2017,0.4,-2.57,9.025,0.6609999999999999,,0.02,0.4,,1.028,Nov 01 AMC,1552.0,0.373,-361500000.0,Photographic Equipment & Supplies,0.004,-0.1394,0.345,-0.0049,0.4,1520000000.0,-0.19699999999999998,Yes,4.64,10.16,1.17,0.2918,-0.0379,0.2918,0.1091,0.225,-0.145,10.67,9.34,-0.27899999999999997,1.1,-0.44299999999999995,-0.885,-0.9329999999999999,44.51,3.1,5.26,-0.038,0.030699999999999998,-0.0762,1.30B,0.34299999999999997,0.38299999999999995,Consumer Goods,0.405,4.38,Yes,75780000.0,142680000.0,10.61,GPRO,2741251,0.01605995717344766,-0.04068522483940029,-0.05995717344753748,-0.0813704496788008,-0.07922912205567456,0.0408,0.0444
GPS_11-17-2017,30.74,21.02,0.86,5830000.0,0.86,7.46,4.24,0.0757,1.8,11-17-2017,0.42,2.1,0.0287,1.1840000000000002,0.069,0.54,2.12,0.016,-0.24100000000000002,Nov 16 AMC,135000.0,0.37200000000000005,838000000.0,Apparel Stores,0.054000000000000006,-0.0321,0.596,0.0106,0.42,10430000000.0,0.09,Yes,3.68,6.48,0.67,0.2334,0.0308,0.2132,0.0429,0.22460000000000002,-0.0969,27.48,29.56,0.054000000000000006,0.9,0.109,0.293,0.17600000000000002,71.33,2.9,7.66,0.111,0.19829999999999998,0.0738,15.47B,-0.013999999999999999,0.013000000000000001,Services,0.11869999999999999,5.0,Yes,245600000.0,379490000.0,26.32,GPS,3426910,0.0006765899864682456,0.006765899864682012,0.008119079837618504,0.0027063599458727605,0.014884979702300516,0.0414,0.029300000000000003
GSAT_11-24-2017,2.59,0.73,0.08,3740000.0,2.54,0.17,0.01,0.0596,0.3,11-24-2017,2.85,-0.17,0.5,,0.15,-0.02,-0.07,0.075,-3.12,Nov 09 AMC,344.0,0.5770000000000001,-183700000.0,Wireless Communications,0.001,,0.292,0.0308,2.37,2000000000.0,-0.569,Yes,9.41,123.59,18.61,-0.2627,0.0127,-0.204,-0.0062,0.0127,0.9356,1.51,1.6,,0.2,-0.16399999999999998,-1.213,-0.077,49.16,2.0,1.25,-0.004,-0.1175,-0.0279,107.60M,0.196,0.059000000000000004,Technology,0.1285,20.85,Yes,606950000.0,1250000000.0,2.5,GSAT,4679495,-0.006249999999999978,,,,,0.0636,0.053200000000000004
GSM_11-03-2017,16.48,8.54,0.44,700850.0,,5.27,1.13,-0.0562,2.5,11-03-2017,0.68,-1.58,11.2927,1.068,0.2,0.03,1.01,-0.266,-3.517,Nov 28 BMO,4018.0,0.35700000000000004,-271100000.0,Industrial Metals & Minerals,0.7713,0.0,0.41100000000000003,0.034300000000000004,0.65,2630000000.0,,Yes,3.01,14.05,1.69,0.7789,0.17149999999999999,0.24309999999999998,0.0013,0.4635,0.7929999999999999,15.85,14.96,,1.4,,,-0.256,50.68,1.6,2.5,-0.0091,0.2736,0.06570000000000001,1.56B,0.07,-0.026000000000000002,Basic Materials,0.0268,2.7,Yes,70690000.0,166070000.0,18.19,GSM,130446,0.0053475935828875,0.014037433155080103,0.022727272727272707,0.013368983957219305,-0.010026737967914423,0.03,0.0287
GSUM_11-27-2017,15.41,6.76,0.64,168510.0,,3.87,0.93,-0.0665,2.4,11-27-2017,0.22,-1.44,3.6,0.45799999999999996,,-0.08,0.66,,-0.8240000000000001,Nov 28 AMC,929.0,0.8640000000000001,-20900000.0,Application Software,0.16140000000000002,,0.305,-0.0662,0.0,301990000.0,,No,2.61,10.82,4.19,-0.16449999999999998,0.3028,0.079,0.0894,-0.0079,-0.33270000000000005,10.83,10.11,,2.4,,,-0.07400000000000001,59.8,1.5,2.8,0.1277,-0.0134,0.0858,72.00M,-0.5720000000000001,,Technology,0.0216,3.77,Yes,29440000.0,29870000.0,18.56,GSUM,471331,,,,,,0.0748,0.0747
GSM_11-22-2017,16.48,8.54,0.49,677220.0,,5.27,1.11,0.059500000000000004,2.5,11-22-2017,0.68,-1.58,11.6,1.068,0.2,0.03,1.01,-0.266,-3.517,Nov 20,4018.0,0.35700000000000004,-271100000.0,Industrial Metals & Minerals,0.5697,0.0,0.401,0.0089,0.65,2610000000.0,,Yes,2.93,13.94,1.68,0.5,0.0252,0.11630000000000001,0.0546,0.4266,0.3576,15.45,16.37,,1.4,,,-0.256,68.84,1.6,3.06,0.065,0.36229999999999996,0.1322,1.56B,0.07,-0.026000000000000002,Basic Materials,0.0268,2.8,Yes,70690000.0,168990000.0,18.19,GSM,159162,-0.006108735491753281,-0.024434941967012902,,,,0.0274,0.0327
GTE_11-27-2017,3.12,1.93,0.07,1240000.0,0.55,2.49,,-0.0553,0.8,11-27-2017,0.0,-0.32,2.6216000000000004,1.011,0.1,0.03,0.13,-0.391,-0.545,Nov 02 AMC,387.0,0.664,-118300000.0,Independent Oil & Gas,0.001,0.17379999999999998,0.772,-0.0225,0.23,796280000.0,-0.258,Yes,0.82,,2.06,-0.135,0.009899999999999999,0.045899999999999996,-0.0596,-0.3212,-0.25989999999999996,2.17,2.05,-0.306,0.8,-0.084,-0.124,-0.44,39.15,1.9,1.47,-0.0581,-0.1204,-0.0565,386.20M,0.515,-0.135,Basic Materials,0.0129,3.82,Yes,367180000.0,388430000.0,3.36,GTE,1824578,,,,,,0.0253,0.033
GTN_11-06-2017,16.7,7.0,0.5,915110.0,3.24,7.97,0.59,-0.061900000000000004,3.3,11-06-2017,3.21,1.61,0.053399999999999996,3.009,0.065,0.22,1.7,0.9359999999999999,0.502,Nov 06 BMO,3700.0,0.408,116700000.0,Broadcasting - TV,0.01,0.0,0.912,-0.009899999999999999,3.2,1100000000.0,0.33899999999999997,Yes,1.93,25.94,1.26,0.17620000000000002,-0.0583,0.1245,-0.0032,0.4147,0.8834000000000001,15.35,14.4,0.134,3.3,0.042,0.23,0.071,37.27,1.3,3.69,-0.0691,0.0339,-0.0375,872.30M,0.153,0.215,Services,0.0431,2.95,Yes,62540000.0,71640000.0,18.57,GTN,259562,0.0277777777777779,0.03125,0.04861111111111116,0.050694444444444375,0.03472222222222232,0.0263,0.0298
GTT_11-02-2017,36.6,20.8,0.63,291520.0,1.29,5.37,3.18,-0.0496,1.7,11-02-2017,5.05,-0.2,2.093,5.412999999999999,0.25,-0.02,0.47,0.595,-0.74,Nov 02 BMO,879.0,0.491,-8199999.999999999,Diversified Communication Services,0.23,-0.0139,0.649,0.0073,5.01,1490000000.0,0.045,Yes,6.76,11.41,2.34,0.2737,0.1067,0.1729,0.0461,0.2626,0.6806,36.3,34.5,-0.013000000000000001,1.7,-0.006999999999999999,-0.047,0.040999999999999995,55.93,1.7,3.14,0.0166,0.16210000000000002,0.0731,636.90M,0.445,0.41700000000000004,Technology,0.0984,10.47,Yes,31010000.0,41090000.0,38.22,GTT,68145,0.011594202898550732,0.030434782608695476,0.062318840579710155,0.06811594202898563,0.07536231884057965,0.0199,0.0174
GWPH_11-21-2017,136.95,92.65,2.95,328690.0,2.66,16.46,14.56,0.0816,10.4,11-21-2017,0.02,-5.62,-0.22399999999999998,-1.858,,-1.67,-7.54,-0.6859999999999999,-0.302,Dec 04 AMC,496.0,0.5760000000000001,-141500000.0,Drug Manufacturers - Major,,,0.8370000000000001,0.08650000000000001,0.02,2950000000.0,,Yes,6.97,7.88,289.63,0.0647,0.0663,0.1521,0.0212,0.027000000000000003,-0.032799999999999996,114.77,124.14,,10.2,-0.258,-0.295,-0.159,70.98,2.3,12.34,0.1219,0.11539999999999999,0.1322,10.20M,0.043,-0.19,Healthcare,0.16449999999999998,10.5,Yes,20980000.0,25740000.0,147.88,GWPH,311516,0.01723860157886259,0.03230223940712107,0.01151925245690344,,,0.0291,0.0285
HABT_11-02-2017,19.75,11.77,0.41,439000.0,,6.04,1.73,-0.24489999999999998,1.8,11-02-2017,0.09,0.26,0.1348,-0.235,0.2,0.03,0.26,0.235,0.222,Nov 01 AMC,4707.0,0.7,5000000.0,Restaurants,0.001,0.0398,,0.0579,0.09,322710000.0,0.04,Yes,2.04,7.12,1.05,-0.3568,-0.0644,-0.0766,0.0292,-0.2841,-0.1333,12.35,9.32,0.016,1.7,0.015,0.043,0.08,18.42,2.0,14.17,-0.2608,-0.39640000000000003,-0.2734,307.70M,0.172,0.368,Services,0.23079999999999998,7.53,Yes,14330000.0,26130000.0,17.25,HABT,462721,,,,,,0.0291,0.0319
HALO_11-08-2017,18.43,8.63,0.54,1340000.0,2.12,0.43,2.09,0.0897,4.1,11-08-2017,3.63,-0.93,-4.643,-0.09300000000000001,0.55,-0.1,-0.79,-0.331,-2.165,Nov 07 AMC,259.0,0.758,-120000000.0,Biotechnology,0.03,0.0,0.86,-0.011399999999999999,2.84,2400000000.0,-0.732,Yes,39.16,8.05,17.85,0.23550000000000001,0.0054,0.3312,-0.050199999999999995,0.7045,0.8985,16.84,18.35,-0.894,3.9,-0.43,,-0.45799999999999996,66.57,2.3,5.26,0.057800000000000004,0.32530000000000003,0.1305,134.20M,0.015,0.212,Healthcare,0.11109999999999999,10.22,Yes,122960000.0,142260000.0,19.1,HALO,540771,0.013079019073569453,-0.006539509536784838,0.00708446866485013,-0.010899182561308063,0.004359673024523003,0.0369,0.033
HASI_11-02-2017,25.28,18.02,0.43,286790.0,0.98,13.04,0.79,-0.051699999999999996,,11-02-2017,1.99,0.53,0.11199999999999999,1.6119999999999999,0.09,0.33,1.47,0.2704,0.49200000000000005,Nov 01 AMC,40.0,0.42700000000000005,25400000.0,REIT - Diversified,0.026000000000000002,-0.0139,0.763,-0.0088,1.99,1270000000.0,0.304,Yes,1.85,30.44,13.96,0.10869999999999999,-0.009399999999999999,0.023700000000000002,0.0004,0.2733,0.0931,24.18,22.93,0.27899999999999997,,0.013000000000000001,0.043,0.01,34.31,1.8,3.63,-0.057699999999999994,0.0412,-0.0453,90.90M,0.298,0.624,Financial,0.0608,11.01,Yes,51890000.0,52490000.0,27.33,HASI,77486,0.013083296990841653,0.05538595726122986,0.024858264282599185,0.027911033580462208,0.022241604884430943,0.0187,0.0171
HAS_11-13-2017,116.2,77.2,2.03,1510000.0,0.89,15.63,10.26,0.061,2.5,11-13-2017,0.96,4.69,0.049,0.03,0.0943,1.86,5.24,0.09,0.218,Oct 23 BMO,5400.0,0.604,594600000.0,Toys & Games,0.006,-0.665,0.852,0.026099999999999998,0.87,11090000000.0,0.152,Yes,5.85,8.91,2.12,-0.0971,-0.0533,-0.0691,0.0084,0.17559999999999998,0.09,91.45,97.03,0.113,2.1,0.11800000000000001,0.317,0.175,59.02,2.2,7.76,0.0415,-0.0275,0.0229,5.24B,0.066,0.032,Consumer Goods,0.051,3.84,Yes,113800000.0,121310000.0,105.67,HAS,901390,-0.0015459136349583735,-0.029372359064206877,-0.02421931361434604,-0.0042254972688858805,-0.011542821807688397,0.021099999999999997,0.021
HBI_11-02-2017,26.05,18.91,0.58,4430000.0,0.75,2.95,1.22,-0.0536,2.0,11-02-2017,3.92,1.52,0.0842,0.397,0.1007,0.6,2.15,0.18,0.314,Nov 01 AMC,67800.0,0.38799999999999996,573800000.0,Textile - Apparel Clothing,0.005,-0.0901,0.976,0.0070999999999999995,3.52,8130000000.000001,0.12300000000000001,Yes,7.46,18.08,1.28,0.0541,-0.0775,-0.0768,-0.0338,0.0204,-0.1182,22.01,20.83,0.09,0.9,0.08,0.516,0.149,20.79,2.3,6.27,-0.1012,-0.0692,-0.13449999999999998,6.36B,0.11800000000000001,0.063,Consumer Goods,0.1643,13.37,Yes,360870000.0,369330000.0,26.57,HBI,2067796,-0.048487758041286466,-0.07057129140662499,-0.07873259721555437,-0.05712914066250585,-0.08689390302448385,0.0225,0.0225
HCI_11-03-2017,50.93,25.5,0.97,159160.0,2.3,28.04,29.41,-0.051500000000000004,,11-03-2017,0.98,3.35,4.7134,-0.32799999999999996,0.25,-2.35,3.87,0.16899999999999998,-0.505,Nov 02 AMC,328.0,,35300000.0,Property & Casualty Insurance,0.10300000000000001,0.0015,0.787,0.0053,0.98,372050000.0,0.261,Yes,1.32,1.25,1.33,-0.20350000000000001,-0.0034999999999999996,-0.16149999999999998,-0.0463,-0.06509999999999999,0.3918,36.91,35.01,0.126,,0.048,0.147,0.105,38.45,2.2,1.51,-0.0794,-0.188,-0.0638,279.50M,-0.44799999999999995,0.23199999999999998,Financial,0.2051,10.25,Yes,7960000.0,10080000.0,46.75,HCI,17871,-0.08797486432447865,-0.09740074264495846,-0.07283633247643517,-0.06426735218508994,-0.08311910882604956,0.0276,0.024
HCC_11-24-2017,30.49,15.1,1.73,736040.0,,17.33,4.76,-0.313,5.8,11-24-2017,0.0,7.42,-0.6006,1.834,0.07,0.7,3.07,0.10800000000000001,0.6409999999999999,Nov 09 AMC,1130.0,0.45799999999999996,391900000.0,Property & Casualty Insurance,0.006,-0.0558,,0.0012,0.0,1090000000.0,0.36200000000000004,Yes,1.19,4.32,1.0,0.1998,-0.24710000000000001,-0.22899999999999998,-0.2664,0.1411,,29.9,20.54,0.36200000000000004,5.4,0.397,0.501,-0.133,28.25,3.0,2.93,-0.245,-0.055,-0.1949,1.08B,0.446,,Financial,0.0603,4.33,Yes,52880000.0,52880000.0,65.0,HCC,2154982,-0.007789678675754641,,,,,0.0453,0.0368
HFC_11-01-2017,37.42,22.63,0.85,2900000.0,1.19,26.19,2.61,0.0555,1.9,11-01-2017,0.48,0.79,0.4167,1.147,0.723,0.9,2.49,-0.174,-1.38,Nov 01 BMO,2676.0,0.166,138600000.0,Oil & Gas Refining & Marketing,0.005699999999999999,0.0,0.89,0.0027,0.48,6520000000.0,0.025,Yes,1.41,14.16,0.53,0.35950000000000004,0.0235,0.2119,0.0151,0.12789999999999999,0.48100000000000004,36.95,39.0,0.011000000000000001,0.9,0.015,0.03,-0.019,78.37,2.9,1.21,0.0741,0.3292,0.1425,12.34B,-0.26899999999999996,-0.07400000000000001,Basic Materials,0.0736,4.48,Yes,176260000.0,176450000.0,35.92,HFC,261294,0.033076923076923004,0.03743589743589748,0.04564102564102557,0.06461538461538474,0.07256410256410262,0.0245,0.0226
HIBB_11-24-2017,43.4,9.4,1.08,777370.0,0.7,15.68,2.54,-0.0653,3.0,11-24-2017,0.0,2.03,0.0098,-1.527,0.013000000000000001,0.25,1.35,0.049,-0.068,Nov 17 BMO,3200.0,0.336,44400000.0,Sporting Goods Stores,0.002,1.5876,0.95,-0.12480000000000001,0.0,371980000.0,0.091,Yes,1.14,7.05,0.39,-0.24789999999999998,0.3114,0.4917,0.2054,-0.5201,-0.5687,19.15,17.9,0.057,0.6,0.11699999999999999,0.163,0.182,66.1,3.1,0.84,0.2354,-0.1242,0.2757,947.60M,-0.091,0.057999999999999996,Services,0.1917,5.0,Yes,20280000.0,20780000.0,11.38,HIBB,653621,0.010055865921787754,,,,,0.099,0.0616
HIBB_11-20-2017,43.4,9.4,0.87,810610.0,0.7,15.68,2.54,0.0702,3.0,11-20-2017,0.0,2.03,0.0098,-1.527,0.013000000000000001,0.25,1.35,0.049,-0.068,Nov 17 BMO,3200.0,0.336,44400000.0,Sporting Goods Stores,0.002,1.5876,0.95,-0.12480000000000001,0.0,355360000.0,0.091,Yes,1.09,6.73,0.38,-0.2948,0.27140000000000003,0.5760000000000001,0.2214,-0.5416,-0.6225,17.1,18.3,0.057,0.6,0.11699999999999999,0.163,0.182,81.94,3.1,2.13,0.33640000000000003,-0.1133,0.33640000000000003,947.60M,-0.091,0.057999999999999996,Services,0.1917,4.79,Yes,20280000.0,20780000.0,11.38,HIBB,132623,-0.005464480874317057,0.0371584699453551,-0.021857923497267895,-0.012021857923497414,,0.0676,0.052300000000000006
HIBB_11-17-2017,45.5,9.4,0.64,783350.0,0.71,15.68,2.59,0.1818,3.0,11-17-2017,0.0,2.03,-0.0276,-1.527,0.013000000000000001,0.22,1.27,0.049,-0.068,Nov 17 BMO,3200.0,0.336,44400000.0,Sporting Goods Stores,0.002,1.6688,0.95,-0.0225,0.0,302790000.0,0.075,Yes,0.95,5.73,0.32,-0.3774,0.1041,0.3624,0.0683,-0.6019,-0.6667000000000001,14.85,17.55,0.047,0.6,0.096,0.134,0.182,80.01,3.1,11.61,0.2958,-0.1527,0.29059999999999997,947.60M,-0.091,0.057999999999999996,Services,0.1917,4.96,Yes,20280000.0,20390000.0,11.29,HIBB,698513,0.042735042735042805,0.03703703703703698,0.08148148148148149,0.019943019943019724,0.030199430199430166,0.048600000000000004,0.046900000000000004
HIBB_11-21-2017,43.4,9.4,0.98,773210.0,0.7,15.68,2.54,-0.0643,3.0,11-21-2017,0.0,2.03,0.0098,-1.527,0.013000000000000001,0.25,1.35,0.049,-0.068,Nov 17 BMO,3200.0,0.336,44400000.0,Sporting Goods Stores,0.002,1.5876,0.95,-0.12480000000000001,0.0,404190000.0,0.091,Yes,1.24,7.66,0.43,-0.18280000000000002,0.37939999999999996,0.7444,0.41969999999999996,-0.47859999999999997,-0.5186,19.45,18.2,0.057,0.6,0.11699999999999999,0.163,0.182,72.23,3.1,4.01,0.30219999999999997,-0.11539999999999999,0.3164,947.60M,-0.091,0.057999999999999996,Services,0.1917,5.03,Yes,20280000.0,20780000.0,11.38,HIBB,238012,0.04285714285714293,-0.016483516483516536,-0.006593406593406681,,,0.08710000000000001,0.055999999999999994
HIIQ_11-15-2017,37.38,8.3,1.54,1220000.0,0.59,7.07,2.62,-0.0536,,11-15-2017,0.0,1.22,0.159,0.214,0.1038,0.35,1.87,0.5598,6.2170000000000005,Nov 01 AMC,172.0,,13900000.0,Health Care Plans,0.062,-0.2023,0.7879999999999999,-0.046900000000000004,0.0,398670000.0,0.125,Yes,3.43,9.25,1.72,0.2095,0.1493,-0.293,0.0232,0.35850000000000004,1.3544,24.25,22.95,0.06,,0.09300000000000001,0.2,0.474,53.16,1.9,1.23,0.0356,0.0473,0.0818,232.40M,0.373,0.439,Healthcare,0.4288,3.97,Yes,11260000.0,16440000.000000002,37.5,HIIQ,114715,0.03921568627450989,0.03267973856209161,0.029193899782135047,0.05228758169934644,0.034858387799564294,0.045899999999999996,0.0723
HIMX_11-21-2017,12.0,4.88,0.55,6800000.0,0.69,5.02,0.86,0.05,2.0,11-21-2017,0.34,0.06,0.705,-0.7290000000000001,0.25,0.15,0.34,0.373,1.014,Nov 09 BMO,2125.0,0.228,8900000.0,Semiconductor - Specialized,0.12300000000000001,0.0,0.313,0.1699,0.0,2080000000.0,0.015,Yes,2.35,13.7,2.94,0.7545000000000001,0.2463,0.3583,0.1559,0.9520000000000001,0.5213,11.79,12.38,0.013000000000000001,1.6,0.012,0.02,0.08,70.57,2.5,3.6,0.16510000000000002,0.447,0.19469999999999998,707.50M,-0.096,0.049,Technology,0.203,4.44,Yes,148600000.0,176180000.0,11.04,HIMX,1878687,0.08642972536348936,0.0549273021001615,0.04200323101777048,,,0.0591,0.0529
HK_11-01-2017,11.29,3.68,0.35,2740000.0,4.04,5.1,0.0,0.0562,0.7,11-01-2017,0.0,6.29,0.44670000000000004,0.998,,0.05,0.22,0.091,0.991,Nov 09 AMC,245.0,0.7709999999999999,598000000.0,Oil & Gas Drilling & Exploration,0.011000000000000001,-0.847,0.892,-0.0418,1.49,924750000.0,,Yes,1.29,,1.89,-0.003,-0.050499999999999996,0.0545,0.0894,-0.2955,-0.2648,6.58,6.95,,,0.363,1.4269999999999998,-0.251,60.15,2.1,1.37,0.107,0.0256,0.0969,488.40M,0.132,0.32299999999999995,Basic Materials,0.0781,4.0,Yes,140540000.0,140540000.0,8.89,HK,279691,-0.031654676258992764,-0.015827338129496438,0.011510791366906581,-0.024460431654676262,-0.021582733812949728,0.0635,0.052199999999999996
HLG_11-08-2017,33.01,7.02,1.89,40570.0,,6.49,,0.0542,2.0,11-08-2017,0.0,0.99,,4.099,,,,0.138,0.684,,3240.0,0.243,25400000.0,Education & Training Services,,,,,0.0,795200000.0,0.18899999999999997,No,4.8,,6.15,2.6023,0.7321,2.1475,0.2134,3.2395,2.6233,31.16,32.85,0.19699999999999998,2.0,0.12,0.175,0.146,94.45,,13.66,0.4362,1.7487000000000001,0.6023,129.20M,3.852,0.195,Services,0.0039000000000000003,0.31,Yes,3200000.0,25520000.0,,HLG,42549,0.13911719939117195,0.12480974124809752,0.19330289193302885,0.1649923896499239,0.2009132420091324,0.1193,0.07629999999999999
HLIT_11-20-2017,6.18,2.8,0.22,605730.0,1.0,2.71,0.63,0.0705,1.2,11-20-2017,0.59,-1.02,1.3530000000000002,0.067,0.35,0.0,0.12,-0.1528,-4.2,Oct 30 AMC,1376.0,0.496,-81600000.0,Communication Equipment,0.009000000000000001,-0.0888,0.986,-0.0433,0.56,308800000.0,-0.214,Yes,1.44,6.18,0.83,-0.2571,0.322,0.1818,0.0263,-0.22,-0.1702,3.9,4.18,-0.22,1.0,-0.155,-0.336,-0.156,72.39,2.3,2.17,0.1728,-0.0852,0.2862,370.40M,-0.09300000000000001,-0.037000000000000005,Technology,0.1125,14.68,Yes,79050000.0,79180000.0,5.5,HLIT,100727,0.004784688995215447,0.052631578947368585,0.08851674641148333,0.06459330143540676,,0.0604,0.0653
HLS_11-02-2017,49.71,36.97,1.03,788880.0,0.54,12.22,0.75,0.0974,1.4,11-02-2017,2.41,2.59,0.061900000000000004,-0.025,0.0873,0.64,2.88,0.152,0.3,Oct 26 AMC,17187.0,0.9620000000000001,255900000.0,Specialized Health Services,0.008,-0.0562,0.9520000000000001,0.0007000000000000001,2.38,4310000000.0,0.171,Yes,3.71,60.57,1.14,-0.0414,-0.0143,0.06509999999999999,0.0027,0.09939999999999999,0.1549,45.34,49.76,0.068,1.4,0.054000000000000006,0.306,0.127,67.83,2.3,2.82,0.0883,0.1211,0.0993,3.77B,0.069,0.127,Healthcare,0.0478,5.75,Yes,94980000.0,94980000.0,49.73,HLS,165198,-0.031551446945337625,-0.03536977491961413,-0.01647909967845662,-0.012258842443729878,-0.02893890675241151,0.030699999999999998,0.0217
